date,data
2004-03-01 00:00:00,3001.356904
2004-03-01 00:10:00,3078.9551066666654
2004-03-01 00:20:00,2968.4347493333344
2004-03-01 00:30:00,3024.758103999999
2004-03-01 00:40:00,2961.7784226666668
2004-03-01 00:50:00,2883.584320000001
2004-03-01 01:00:00,3042.897393333333
2004-03-01 01:10:00,3076.3468693333334
2004-03-01 01:20:00,3144.782809333334
2004-03-01 01:30:00,3025.716521333333
2004-03-01 01:40:00,3075.946286666667
2004-03-01 01:50:00,3031.6415240000006
2004-03-01 02:00:00,3054.9270653333338
2004-03-01 02:10:00,3142.206438666667
2004-03-01 02:20:00,3104.1701239999993
2004-03-01 02:30:00,3170.7125773333346
2004-03-01 02:40:00,3261.4215613333326
2004-03-01 02:50:00,3177.6854533333326
2004-03-01 03:00:00,3183.6797573333333
2004-03-01 03:10:00,3256.048094666667
2004-03-01 03:20:00,3294.871985333333
2004-03-01 03:30:00,3325.644322666665
2004-03-01 03:40:00,3316.167512000001
2004-03-01 03:50:00,3084.9752080000003
2004-03-01 04:00:00,3213.1545146666667
2004-03-01 04:10:00,3196.531837333333
2004-03-01 04:20:00,3254.380045333334
2004-03-01 04:30:00,3187.2178773333335
2004-03-01 04:40:00,3219.0513533333333
2004-03-01 04:50:00,3185.233071999999
2004-03-01 05:00:00,3101.727032
2004-03-01 05:10:00,3173.7716973333327
2004-03-01 05:20:00,3132.879161333334
2004-03-01 05:30:00,3151.836307999999
2004-03-01 05:40:00,3206.909798666668
2004-03-01 05:50:00,3032.224398666668
2004-03-01 06:00:00,3107.7826999999997
2004-03-01 06:10:00,3143.9570666666677
2004-03-01 06:20:00,3113.4740919999986
2004-03-01 06:30:00,3161.1886013333333
2004-03-01 06:40:00,3187.019049333334
2004-03-01 06:50:00,3051.398613333333
2004-03-01 07:00:00,3131.145582666667
2004-03-01 07:10:00,3179.600846666667
2004-03-01 07:20:00,3184.8152320000013
2004-03-01 07:30:00,3226.1097959999997
2004-03-01 07:40:00,3155.4112413333332
2004-03-01 07:50:00,3008.637263999999
2004-03-01 08:00:00,3083.5618866666664
2004-03-01 08:10:00,3118.1426613333338
2004-03-01 08:20:00,3017.5410373333343
2004-03-01 08:30:00,3073.0674346666665
2004-03-01 08:40:00,3040.9470493333342
2004-03-01 08:50:00,3038.3307559999994
2004-03-01 09:00:00,3065.1658466666668
2004-03-01 09:10:00,3113.7584706666667
2004-03-01 09:20:00,3015.1306146666666
2004-03-01 09:30:00,3126.4032560000005
2004-03-01 09:40:00,3122.283615999999
2004-03-01 09:50:00,2958.596105333333
2004-03-01 10:00:00,2949.1587186666666
2004-03-01 10:10:00,3022.76448
2004-03-01 10:20:00,3105.4747466666668
2004-03-01 10:30:00,3101.5723719999987
2004-03-01 10:40:00,3135.6037773333346
2004-03-01 10:50:00,2935.172293333333
2004-03-01 11:00:00,2920.0571413333323
2004-03-01 11:10:00,2933.9717600000004
2004-03-01 11:20:00,2887.207966666667
2004-03-01 11:30:00,3024.3988826666678
2004-03-01 11:40:00,3042.925593333335
2004-03-01 11:50:00,2776.637766666666
2004-03-01 12:00:00,3004.4453760000006
2004-03-01 12:10:00,2965.618301333334
2004-03-01 12:20:00,2963.549277333332
2004-03-01 12:30:00,3043.397209333333
2004-03-01 12:40:00,2877.3214426666655
2004-03-01 12:50:00,2689.907798666667
