date,data
2013-02-19 22:00:00,15250.427726092006
2013-02-19 22:15:00,15204.441125330004
2013-02-19 22:30:00,14892.30895335633
2013-02-19 22:45:00,14689.814506236004
2013-02-19 23:00:00,14349.690960341328
2013-02-19 23:15:00,12652.62076362833
2013-02-19 23:30:00,11441.635723873665
2013-02-19 23:45:00,9681.101293901333
2013-02-20 00:00:00,7858.802071198331
2013-02-20 00:15:00,6555.388228939333
2013-02-20 00:30:00,6002.2771875203325
2013-02-20 00:45:00,5184.101392582001
2013-02-20 01:00:00,4189.768911173
2013-02-20 01:15:00,3288.5993304269996
2013-02-20 01:30:00,2869.2304638929995
2013-02-20 01:45:00,2697.565498157334
2013-02-20 02:00:00,2458.1058858236665
2013-02-20 02:15:00,2129.699499604333
2013-02-20 02:30:00,1666.9248314088327
2013-02-20 02:45:00,1659.6594342103326
2013-02-20 03:00:00,1652.3940370118326
2013-02-20 03:15:00,1645.1286398133325
2013-02-20 03:30:00,1637.8632426148324
2013-02-20 03:45:00,1630.5978454163323
2013-02-20 04:00:00,1764.9959413303338
2013-02-20 04:15:00,1825.6512403230001
2013-02-20 04:30:00,1737.7571899805
2013-02-20 04:45:00,1688.0680272256043
2013-02-20 05:00:00,1689.33300227742
2013-02-20 05:15:00,1690.5979773292363
2013-02-20 05:30:00,1691.862952381052
2013-02-20 05:45:00,1693.127927432868
2013-02-20 06:00:00,1694.3929024846839
2013-02-20 06:15:00,1695.6578775364997
2013-02-20 06:30:00,1696.9228525883157
2013-02-20 06:45:00,1698.1878276401314
2013-02-20 07:00:00,1699.4528026919477
2013-02-20 07:15:00,1700.7177777437635
2013-02-20 07:30:00,1701.9827527955792
2013-02-20 07:45:00,1703.2477278473953
2013-02-20 08:00:00,2095.645823739667
2013-02-20 08:15:00,2600.3476766959993
2013-02-20 08:30:00,3607.3181178960017
2013-02-20 08:45:00,4447.475570501666
2013-02-20 09:00:00,5091.205393130666
2013-02-20 09:15:00,5738.135828674335
2013-02-20 09:30:00,7728.331929533331
2013-02-20 09:45:00,9364.698196190335
2013-02-20 10:00:00,10586.575220315333
2013-02-20 10:15:00,10990.972950560996
2013-02-20 10:30:00,11834.802578380992
2013-02-20 10:45:00,13023.18266426267
2013-02-20 11:00:00,13629.519422198331
2013-02-20 11:15:00,14026.975385031334
2013-02-20 11:30:00,13794.120387749665
2013-02-20 11:45:00,14102.118718028005
2013-02-20 12:00:00,15282.25350978133
2013-02-20 12:15:00,15970.269502910998
2013-02-20 12:30:00,15918.975395771005
2013-02-20 12:45:00,15912.226823427001
2013-02-20 13:00:00,15873.383108367669
2013-02-20 13:15:00,15377.546634858998
2013-02-20 13:30:00,15110.210870482006
2013-02-20 13:45:00,14719.990767713995
2013-02-20 14:00:00,15627.294713560004
2013-02-20 14:15:00,15306.88996767967
2013-02-20 14:30:00,16047.655614388665
2013-02-20 14:45:00,16342.055835917
2013-02-20 15:00:00,16252.090505487335
2013-02-20 15:15:00,15934.811739865328
2013-02-20 15:30:00,15317.626078242329
2013-02-20 15:45:00,15223.495444131333
2013-02-20 16:00:00,16160.578829178667
2013-02-20 16:15:00,16582.58951736066
2013-02-20 16:30:00,16078.838350371669
2013-02-20 16:45:00,16835.300554783
2013-02-20 17:00:00,17225.103922540005
2013-02-20 17:15:00,17006.31392152433
2013-02-20 17:30:00,17014.459721214338
2013-02-20 17:45:00,17282.759625599996
2013-02-20 18:00:00,18722.469532097006
2013-02-20 18:15:00,18804.389683860343
2013-02-20 18:30:00,20174.86995645233
2013-02-20 18:45:00,19851.93534557
2013-02-20 19:00:00,19873.433716580665
2013-02-20 19:15:00,20897.118750256002
2013-02-20 19:30:00,21114.54603782567
2013-02-20 19:45:00,21175.683572072343
2013-02-20 20:00:00,20493.837734680656
2013-02-20 20:15:00,20710.28356421467
2013-02-20 20:30:00,21465.792472579
2013-02-20 20:45:00,21938.040132294
2013-02-20 21:00:00,22251.781859180668
2013-02-20 21:15:00,22031.409604238335
2013-02-20 21:30:00,22536.135309369
2013-02-20 21:45:00,22102.16904433
2013-02-20 22:00:00,21735.966716155668
2013-02-20 22:15:00,21934.323858913336
2013-02-20 22:30:00,20993.298044265663
2013-02-20 22:45:00,18783.994448970338
2013-02-20 23:00:00,17938.029450030008
2013-02-20 23:15:00,16841.392674245664
2013-02-20 23:30:00,15327.818403087664
2013-02-20 23:45:00,13877.310051216666
2013-02-21 00:00:00,12165.236574825
2013-02-21 00:15:00,10599.973442858003
2013-02-21 00:30:00,9849.905095474001
2013-02-21 00:45:00,8023.685954842001
2013-02-21 01:00:00,6708.724650071
2013-02-21 01:15:00,5427.6407691076665
2013-02-21 01:30:00,4867.404854506666
2013-02-21 01:45:00,4412.4778215393335
2013-02-21 02:00:00,3706.389456803667
2013-02-21 02:15:00,3454.6265786000004
2013-02-21 02:30:00,3471.9358748523323
2013-02-21 02:45:00,3308.9842200973326
2013-02-21 03:00:00,3336.483245468999
2013-02-21 03:15:00,3127.319745360334
2013-02-21 03:30:00,2968.7664372490012
2013-02-21 03:45:00,3231.713395969333
2013-02-21 04:00:00,3333.549271441334
2013-02-21 04:15:00,2984.790821356668
2013-02-21 04:30:00,2903.524016723999
2013-02-21 04:45:00,2643.0278856886675
2013-02-21 05:00:00,2797.6353943013332
2013-02-21 05:15:00,2653.6666048816664
2013-02-21 05:30:00,2537.407716816666
2013-02-21 05:45:00,1963.2697719792723
2013-02-21 06:00:00,1866.6139783370907
2013-02-21 06:15:00,1769.9581846949086
2013-02-21 06:30:00,1673.302391052727
2013-02-21 06:45:00,1709.3092179415714
2013-02-21 07:00:00,1709.0889664121426
2013-02-21 07:15:00,1707.6995625302854
2013-02-21 07:30:00,1915.472078376334
2013-02-21 07:45:00,2406.699985254667
2013-02-21 08:00:00,2706.2752866643336
2013-02-21 08:15:00,3893.632911183667
2013-02-21 08:30:00,4706.832428118
2013-02-21 08:45:00,6274.689130421332
2013-02-21 09:00:00,7851.837558100998
2013-02-21 09:15:00,10525.446040903333
2013-02-21 09:30:00,12001.637755710666
2013-02-21 09:45:00,13196.085602967336
2013-02-21 10:00:00,13995.232840121998
2013-02-21 10:15:00,15178.980402416002
2013-02-21 10:30:00,16087.346702598667
2013-02-21 10:45:00,16804.001003358007
2013-02-21 11:00:00,17040.905707307
2013-02-21 11:15:00,17402.25448926634
2013-02-21 11:30:00,16582.88636100567
2013-02-21 11:45:00,17387.034576514336
2013-02-21 12:00:00,17672.79833859901
2013-02-21 12:15:00,18137.828674721997
2013-02-21 12:30:00,19040.660959949997
2013-02-21 12:45:00,19335.85560591634
2013-02-21 13:00:00,19488.926983899
2013-02-21 13:15:00,18821.411674128
2013-02-21 13:30:00,18905.729645566
2013-02-21 13:45:00,18487.16785096066
2013-02-21 14:00:00,18729.503935207
2013-02-21 14:15:00,18987.808892116667
2013-02-21 14:30:00,18939.060654671004
2013-02-21 14:45:00,18358.801450931
2013-02-21 15:00:00,18724.175512669335
2013-02-21 15:15:00,19240.910083917996
2013-02-21 15:30:00,19739.36257254799
2013-02-21 15:45:00,19982.232476197005
2013-02-21 16:00:00,20038.808484319998
2013-02-21 16:15:00,19718.516674136332
2013-02-21 16:30:00,20215.983499180333
2013-02-21 16:45:00,20626.167774322326
2013-02-21 17:00:00,21507.917739683005
2013-02-21 17:15:00,20732.731326598336
2013-02-21 17:30:00,20020.360901607342
2013-02-21 17:45:00,20173.851866407993
2013-02-21 18:00:00,20236.058694512
2013-02-21 18:15:00,20237.695818681343
2013-02-21 18:30:00,21606.444498423003
2013-02-21 18:45:00,23057.182117542674
2013-02-21 19:00:00,23088.251526944685
2013-02-21 19:15:00,24182.99025889467
2013-02-21 19:30:00,24153.819081002333
2013-02-21 19:45:00,24841.329777404666
2013-02-21 20:00:00,24843.624540231667
2013-02-21 20:15:00,24462.194284993006
2013-02-21 20:30:00,24982.57748414867
2013-02-21 20:45:00,25383.462789032663
2013-02-21 21:00:00,25293.59702348434
2013-02-21 21:15:00,26431.969292378326
2013-02-21 21:30:00,25972.972234953675
2013-02-21 21:45:00,24903.528801064665
2013-02-21 22:00:00,24698.295679216008
2013-02-21 22:15:00,24262.368260218336
2013-02-21 22:30:00,24495.76584816801
2013-02-21 22:45:00,23709.961272440665
2013-02-21 23:00:00,23324.411244823325
2013-02-21 23:15:00,21679.697314463003
2013-02-21 23:30:00,19009.409129389667
2013-02-21 23:45:00,16929.52443940733
2013-02-22 00:00:00,14593.207171667329
2013-02-22 00:15:00,12740.501717276673
2013-02-22 00:30:00,10854.202538376665
2013-02-22 00:45:00,9998.733587303666
2013-02-22 01:00:00,8945.287452613666
2013-02-22 01:15:00,8445.372863909335
2013-02-22 01:30:00,7723.7782306343315
2013-02-22 01:45:00,6743.383549371333
2013-02-22 02:00:00,6211.397550588001
2013-02-22 02:15:00,5468.525562289668
2013-02-22 02:30:00,4583.887571120667
2013-02-22 02:45:00,4368.668871777668
2013-02-22 03:00:00,3936.8933019796664
2013-02-22 03:15:00,3447.962347454333
2013-02-22 03:30:00,3189.498721072668
2013-02-22 03:45:00,2861.442527605666
2013-02-22 04:00:00,2781.0746051006668
