date,data
2013-02-19 22:00:00,14961.0121480859
2013-02-19 23:00:00,12031.262185436164
2013-02-20 00:00:00,6400.142220059999
2013-02-20 01:00:00,3261.291050912583
2013-02-20 02:00:00,1978.5974127617912
2013-02-20 03:00:00,1641.4959412140824
2013-02-20 04:00:00,1754.1180997148595
2013-02-20 05:00:00,1691.2304648551442
2013-02-20 06:00:00,1696.2903650624078
2013-02-20 07:00:00,1701.3502652696714
2013-02-20 08:00:00,3187.6967972083335
2013-02-20 09:00:00,6980.592836882167
2013-02-20 10:00:00,11608.883353379999
2013-02-20 11:00:00,13888.183478251833
2013-02-20 12:00:00,15770.931307972583
2013-02-20 13:00:00,15270.282845355667
2013-02-20 14:00:00,15830.974032886334
2013-02-20 15:00:00,15682.00594193158
2013-02-20 16:00:00,16414.326812923497
2013-02-20 17:00:00,17132.159297719667
2013-02-20 18:00:00,19388.41612949492
2013-02-20 19:00:00,20765.19551918367
2013-02-20 20:00:00,21151.988475942082
2013-02-20 21:00:00,22230.373954279497
2013-02-20 22:00:00,20861.89576707625
2013-02-20 23:00:00,15996.137644645001
2013-02-21 00:00:00,10159.700266999751
2013-02-21 01:00:00,5354.0620238061665
2013-02-21 02:00:00,3485.484032588333
2013-02-21 03:00:00,3166.0707060119166
2013-02-21 04:00:00,2966.222998802667
2013-02-21 05:00:00,2487.9948719947347
2013-02-21 06:00:00,1754.7959430065741
2013-02-21 07:00:00,1934.7401481433571
2013-02-21 08:00:00,4395.357439096833
2013-02-21 09:00:00,10893.751739420582
2013-02-21 10:00:00,15516.390237123667
2013-02-21 11:00:00,17103.270283523336
2013-02-21 12:00:00,18546.785894796838
2013-02-21 13:00:00,18925.809038638414
2013-02-21 14:00:00,18753.79373323142
2013-02-21 15:00:00,19421.67016133308
2013-02-21 16:00:00,20149.869107989747
2013-02-21 17:00:00,20608.71545857417
2013-02-21 18:00:00,21284.345282289756
2013-02-21 19:00:00,24066.597661061587
2013-02-21 20:00:00,24917.9647746015
2013-02-21 21:00:00,25650.51683797025
2013-02-21 22:00:00,24291.597765010752
2013-02-21 23:00:00,20235.76053202083
2013-02-22 00:00:00,12046.661253656084
2013-02-22 01:00:00,7964.455524132166
2013-02-22 02:00:00,5158.119888944001
2013-02-22 03:00:00,3358.9492245280835
2013-02-22 04:00:00,2551.022847917917
2013-02-22 05:00:00,2250.8187219227502
2013-02-22 06:00:00,1981.261337013084
2013-02-22 07:00:00,2479.9892976144997
2013-02-22 08:00:00,6347.1866465617495
2013-02-22 09:00:00,13983.640412907414
2013-02-22 10:00:00,18986.063797689752
2013-02-22 11:00:00,21370.99720674583
2013-02-22 12:00:00,21591.18817543325
2013-02-22 13:00:00,22684.89640456234
2013-02-22 14:00:00,22545.27448382833
2013-02-22 15:00:00,23228.297609176836
2013-02-22 16:00:00,23924.967287723164
2013-02-22 17:00:00,21977.612761972996
2013-02-22 18:00:00,22462.4155963305
2013-02-22 19:00:00,26104.562449541332
